title,authors,year,venue,journal_ref,abstract,arxiv_url,arxiv_id,doi,field,source_api,extra
Atomically Resolved Acoustic Dynamics Coupled with Magnetic Order in a van der Waals Antiferromagnet,Faran Zhou; Kyle Hwangbo; Sung Soo Ha; Xiao-Wei Zhang; Sae Hwan Chun; Jaeku Park; Intae Eom; Qianni Jiang; Zekai Yang; Marc Zajac; Sungwon Kim; Sungwook Choi; Zhaodong Chu; Kyoung Hun Oh; Yifan Su; Alfred Zong; Elton J. G. Santos; Ting Cao; Jiun-Haw Chu; Stephan O. Hruszkewycz; Nuh Gedik; Di Xiao; Hyunjung Kim; Xiaodong Xu; Haidan Wen,2026,"Advanced Materials, 2026; 0:e22280","Advanced Materials, 2026; 0:e22280","Magnetoelastic coupling in van der Waals (vdW) magnetic materials enables a unique interplay between the spin and lattice degrees of freedom. Characterizing the elastic responses with atomic and femtosecond resolution across the magnetic transition is essential for guiding the design of magnetically tunable actuators and strain-mediated spintronic devices. Here, ultrafast x-ray diffraction employed at a free-electron laser reveals that the atomic displacements, wave vectors, and dispersion relations of acoustic phonon modes in a vdW antiferromagnet FePS$_3$ are coupled with the magnetic order, by tracking both in-plane and out-of-plane Bragg peaks upon optical excitation across the Néel temperature (T$_N$). One transverse mode shows that a quasi-out-of-plane atomic displacement undergoes a significant directional change across T$_N$. Its quasi-in-plane wave vector is derived by the comparison between the measured sound velocity and the first-principles calculations. The other transverse mode is an interlayer shear acoustic mode whose amplitude is strongly enhanced in the antiferromagnetic phase, exhibiting eight times stronger amplitude than the longitudinal acoustic mode below T$_N$. The atomically resolved characterization of acoustic phonon dynamics that couple with magnetic ordering opens opportunities for harnessing unique magnetoelastic coupling in vdW magnets on ultrafast timescales.",https://arxiv.org/abs/2601.16942v1,2601.16942v1,10.1002/adma.202522280,Materials Science,arXiv,{}
High-pressure synthesis of quantum magnet M-YbTaO4 with a stretched diamond lattice,Nicola D. Kelly; Xuan Liang; Siân E. Dutton; Kazunari Yamaura; Yoshihiro Tsujimoto,2026,"Physical Review Materials 10, 024411 (2026)","Physical Review Materials 10, 024411 (2026)","We report bulk magnetic properties of ytterbium tantalate in its monoclinic fergusonite modification, M-YbTaO4. The spin-1/2 Yb3+ ions in this phase are arranged on a geometrically frustrated ""stretched diamond"" lattice. M-YbTaO4 cannot be prepared at ambient pressure and was instead prepared in a belt-type apparatus at 6 GPa and 1800 C. Susceptibility and specific heat data show no long-range ordering down to 1.8 K and are consistent with a Jeff = 1/2 Kramers doublet which splits in an applied field. Furthermore, under high-pressure synthesis the entire solid solution YbNbxTa1-xO4 (0 < x < 1) can be stabilised in the M phase, in contrast to ambient-pressure synthesis which favours the competing M' phase for Ta-rich compositions. Subsequent annealing of the Nb-Ta mixed samples resulted in colour changes, suggesting oxygen deficiency in some of the as-prepared high pressure samples. There was little variation in the bulk magnetic properties upon varying either the Nb/Ta ratio or the annealing conditions.",https://arxiv.org/abs/2601.03834v1,2601.03834v1,10.1103/3xqz-qzr7,Materials Science,arXiv,{}
Spectral Sampling of Boron Diffusion in Ni Alloys: Cr and Mo Effects on Bulk and Grain Boundary Transport,Tyler D. Doležal; Rodrigo Freitas; Ju Li,2025,"Acta Materialia, 2025, 121841","Acta Materialia, 2025, 121841","Understanding how light interstitials migrate in chemically complex alloys is essential for predicting defect dynamics and long-term stability. Here, we introduce a spectral sampling framework to quantify boron diffusion activation energies in Ni and demonstrate how substitutional solutes (Cr, Mo) reshape interstitial point defect transport in both the bulk and along crystallographic defects. In the bulk, boron migration energy distributions exhibit distinct modality tied to solute identity and spatial arrangement: both Cr and Mo raise barriers in symmetric cages but induce directional asymmetry in partially decorated environments. Extending this framework to a $\Sigma5\langle100\rangle{210}$ symmetric tilt grain boundary reveals solute-specific confinement effects. Cr preserves low-barrier in-plane mobility while suppressing out-of-plane transport, guiding boron into favorable midplane voids. Mo, by contrast, imposes an across-the-board reduction in boron mobility, suppressing average diffusivity by two additional orders of magnitude at 800 $^\circ$C and reducing out-of-plane transport by five orders of magnitude relative to Cr. Both elements promote segregation by producing negative segregation energies, but their roles diverge: Cr facilitates rapid redistribution and stabilization at interfacial sites, consistent with Cr-rich boride formation, while Mo creates deeper and more uniform segregation wells that strongly anchor boron. Together, these complementary behaviors explain the experimental prevalence of Cr- and Mo-rich borides at grain boundaries and carbide interfaces in Ni-based superalloys. More broadly, we establish spectral sampling as a transferable framework for interpreting diffusion in disordered alloys and for designing dopant strategies that control transport across complex interfaces.",https://arxiv.org/abs/2601.00117v1,2601.00117v1,10.1016/j.actamat.2025.121841,Materials Science,arXiv,{}
"Near-Infrared Light Emitting Metal Halides: Materials, Mechanisms, and Applications",Ying Liu; Francesco Di Stasio; Chenghao Bi; Jibin Zhang; Zhiguo Xia; Zhifeng Shi; Liberato Manna,2025,"Advanced Materials, 2024, 2312482","Advanced Materials, 2024, 2312482","Near-Infrared (NIR) light emitting metal halides are emerging as a new generation of optical materials owing to their appealing features, which include low-cost synthesis, solution processability and adjustable optical properties. NIR emitting perovskite-based light-emitting diodes (LEDs) have reached an external quantum efficiency (EQE) over 20% and a device stability of over 10,000 h. Such results have sparked an interest in exploring new NIR metal halide emitters. In this review, we summarize several different types of NIR-emitting metal halides, including lead/tin bromide/iodide perovskites, lanthanide ions doped/based metal halides, double perovskites, low dimensional hybrid and Bi3+/Sb3+/Cr3+ doped metal halides, and assess their recent advancements. The characteristics and mechanisms of narrow-band or broadband NIR luminescence in all these materials are discussed in detail. We also highlight the various applications of NIR-emitting metal halides and provide an outlook for the field.",https://arxiv.org/abs/2512.06780v1,2512.06780v1,10.1002/adma.202312482,Materials Science,arXiv,{}
Light-Emitting Diodes based on Metal Halide Perovskite and Perovskite Related Nanocrystals,Ying Liu; Zhuangzhuang Ma; Jibin Zhang; Yanni He; Jinfei Dai; Xinjian Li; Zhifeng Shi; Liberato Manna,2025,"Advanced Materials 2025, 2415606","Advanced Materials 2025, 2415606","Light-emitting diodes (LEDs) based on halide perovskite nanocrystals have attracted extensive attention due to their considerable luminescence efficiency, wide color gamut, high color purity, and facile material synthesis. Since the first demonstration of LEDs based on MAPbBr3 nanocrystals were reported in 2014, the community has witnessed a rapid development in their performances. In this review, we provide a historical perspective of the development of LEDs based on halide perovskite nanocrystals and then present a comprehensive survey of current strategies to high-efficiency lead-based perovskite nanocrystals LEDs, including synthesis optimization, ion doping/alloying and shell coating. We then review the basic characteristics and emission mechanisms of lead-free perovskite and perovskite-related nanocrystals emitters in environmentally friendly LEDs, from the standpoint of different emission colors. Finally, we cover the progress in LED applications and provide an outlook of the opportunities and challenges for future developments in this field.",https://arxiv.org/abs/2512.06772v1,2512.06772v1,10.1002/adma.202415606,Materials Science,arXiv,{}
Configurable antiferromagnetic domains and lateral exchange bias in atomically thin CrPS4,Yu-Xuan Wang; Thomas K. M. Graham; Ricardo Rama-Eiroa; Md Ariful Islam; Mohammad H. Badarneh; Rafael Nunes Gontijo; Ganesh Prasad Tiwari; Tibendra Adhikari; Xin-Yue Zhang; Kenji Watanabe; Takashi Taniguchi; Claire Besson; Elton J. G. Santos; Zhong Lin; Brian B. Zhou,2025,"Nature Materials 24, 1414-1423 (2025)","Nature Materials 24, 1414-1423 (2025)","Interfacial exchange coupling between antiferromagnets (AFMs) and ferromagnets (FMs) crucially makes it possible to shift the FM hysteresis, known as exchange bias, and to switch AFM states. Two-dimensional magnets unlock opportunities to combine AFM and FM materials; however, the buried AFM-FM interfaces obtained by stacking remains challenging to understand. Here we demonstrate interfacial control via intralayer exchange coupling in the layered AFM CrPS$_4$, where connected even and odd layers realize pristine lateral interfaces between AFM-like and FM-like regions. We distinguish antiphase even-layer states by scanning nitrogen-vacancy centre (NV) magnetometry due to a weak surface magnetization. This surface magnetization enables control over the even-layer state, with different regions switching at distinct fields due to their own lateral couplings. We toggle three AFM domains adjacent to a FM-like region and demonstrate a tunable multilevel exchange bias. Our nanoscale visualization unveils the microscopic origins of exchange bias and advances single two-dimensional crystals for hybrid AFM-FM technologies.",https://arxiv.org/abs/2512.04055v1,2512.04055v1,10.1038/s41563-025-02259-x,Materials Science,arXiv,{}
Low-temperature thermal conductivity of the substrate material YAlO3 and its unconventional sister compound YbAlO3,Parisa Mokhtari; Ulrike Stockert; Stanislav E. Nikitin; Leonid Vasylechko; Manuel Brando; Elena Hassinger,2025,"Physical Review Materials 9, 105001 (2025)","Physical Review Materials 9, 105001 (2025)","We present thermal conductivity data on single crystals of YAlO3 and YbAlO3 for temperatures between 2 K and 300 K and the heat current along b and c. Both materials are very good thermal conductors in the investigated temperature range. The thermal conductivity in these electrical insulators is due to phonons. The effect of Y-Yb exchange is found to be rather small despite the considerable difference in density and average atomic mass. For YAlO3 we find a moderate thermal conductivity anisotropy with weak temperature dependence and a ratio of c to b direction between at most 1 and 2.2. It is discussed with regard to the velocities of sound and relevant scattering processes. For YbAlO3 the small crystal size limits the precision of absolute thermal conductivity values and does not allow drawing conclusions on the anisotropy. Our results on YAlO3 confirm that the material is suitable for applications requiring a good thermal conductivity at temperatures down to liquid helium, such as lasers, substrates, and detectors.",https://arxiv.org/abs/2512.02514v1,2512.02514v1,10.1103/k3d6-py1z,Materials Science,arXiv,{}
Signatures of magnetism in zigzag graphene nanoribbon embedded in h-BN lattice,Chengxin Jiang; Hui Shan Wang; Chen Chen; Lingxiu Chen; Xiujun Wang; Yibo Wang; Ziqiang Kong; Yuhan Feng; Yixin Liu; Yu Feng; Chenxi Liu; Yu Zhang; Zhipeng Wei; Maosen Guo; Aomei Tong; Gang Mu; Yumeng Yang; Kenji Watanabe; Takashi Taniguchi; Wangzhou Shi; Haomin Wang,2025,"Nature Materials 24,15921-599(2025)","Nature Materials 24,15921-599(2025)","Zigzag edges of graphene have long been predicted to exhibit magnetic electronic state near the Fermi level, which can cause spin-related phenomena and offer unique potentials for graphene-based spintronics. However, the magnetic conduction channels along these edges have yet been reported experimentally. Here, we report the observation on signatures of magnetism in zigzag graphene nanoribbons (zGNRs) embedded in hexagonal boron nitride (h-BN). The in-plane bonding with BN can stabilize the edges of zGNRs, and thus enable a direct probing of the intrinsic magnetism. Firstly, the presence of magnetism of a zGNR was confirmed by scanning NV center microscopy. And then, zGNR was fabricated into a transistor with a width of ~9 nm wide and a channel length of sub-50 nm. By performing magneto-transport measurements, Fabry-Pérot interference patterns were observed in the transistor at 4 Kelvin, which indicates a coherent transport through the channel. A large magnetoresistance of ~175 Ω, corresponding to a ratio of ~1.3 %, was observed at the same temperature. More importantly, such magneto-transport signal is highly anisotropic on the magnetic field direction, and its appearance extends well above room temperature. All these evidences corroborate the existence of robust magnetic ordering in the edge state of zGNR. The findings on zGNR embedded in h-BN provide an effective platform for the future exploration of graphene-based spintronic devices.",https://arxiv.org/abs/2511.13075v1,2511.13075v1,10.1038/s41563-025-02317-4,Materials Science,arXiv,{}
DFT-informed Design of Radiation-Resistant Dilute Ternary Cu Alloys,Vaibhav Vasudevan; Thomas Schuler; Pascal Bellon; Robert Averback,2025,"Physical Review Materials, 10(3), 033602 (2026)","Physical Review Materials, 10(3), 033602 (2026)","This research establishes a systematic, high-throughput computational framework for designing radiation-resistant, dilute ternary copper-based alloys by addition of solutes that bind to vacancies and reduce their mobility, thus promoting interstitial-vacancy recombination. The first challenge in developing alloys by this method is mitigating the vacancy-mediated solute drag effect, since density functional theory (DFT) calculations show that solutes that bind strongly to vacancies are also rapidly dragged to point-defect sinks, and thus removed from the matrix. To overcome this issue, two types of solutes are added to the Cu matrix: A first solute with a strong vacancy binding energy (B-type species) and another solute that binds to 'B' and is a slow diffuser in Cu (C-type species). Using DFT, 21 synergistic solute pairs are screened, with 'B'=Zr, Ge, Sn and 'C'=Fe, Co, Mo, Ni, Nb, W, Cr. Two promising alloys, Cu(Zr,Co) and Cu(Zr,Fe) are then investigated in detail in the dilute regime. Diffusion and solute drag in these alloys are modeled using the kinetic cluster expansion approach (KineCluE) under irradiation conditions. It is shown that strong Zr-'C' thermodynamic binding, especially between Zr and Co, significantly reduces the mobility of Zr solute and suppresses the vacancy-mediated solute drag. Using an analytical framework for the standard five-jump frequency model for diffusion in binary alloys, it is found that vacancy-Zr-Co triplets disrupt the kinetic circuits that promote solute drag in the binary alloy by raising the dissociation barrier for the vacancy from the solute.",https://arxiv.org/abs/2510.19638v2,2510.19638v2,10.1103/ncdl-n17w,Materials Science,arXiv,{}
Multiscale Modeling of Abnormal Grain Growth: Role of Solute Segregation and Grain Boundary Character,Albert Linda; Rajdip Mukherjee; Somnath Bhowmick,2025,Acta Materialia (2026),Acta Materialia (2026),"Abnormal grain growth (AGG) influences the properties of polycrystalline materials; however, the underlying mechanisms, particularly the role of solute segregation at the grain boundary (GB), are difficult to quantify precisely. This study demonstrates a multiscale framework that integrates atomic-scale segregation energetics (using density functional theory) with mesoscale grain growth dynamics (using phase-field model) to investigate AGG, using $α$-Fe as an example system. Multisite segregation energies are calculated for symmetric tilt grain boundaries (STGBs) along the $\langle 110 \rangle$ axis for nine different solutes (Co, Cr, Mn, Mo, Nb, Ni, Ti, W, and V), encompassing three different types of coincident site lattice (CSL) boundaries: $\sum 3 (11\bar{2})$, $\sum 9 (\bar{2}21)$, and $\sum 3 (\bar{1}11)$. The model takes into account the effect of solute drag on GB mobility, estimated using a bulk solute concentration of 0.1 at\%. The results demonstrate that AGG originates due to GB anisotropy, the extent of which largely depends on the type of solute atom present. Such a complex dependence necessitates using a multiscale model to understand AGG comprehensively. In general, low-energy $Σ3$ boundaries are found to have higher mobility and show preferential growth for most of the solutes, other than Co. The study reveals how the distribution of GB types significantly influences AGG. When 10-30\% of the GBs are high-mobility type, crown-like morphologies are observed, leading to AGG. These findings underscore the critical role of GB chemistry and crystallography in governing AGG, and the model can be generalized to provide a predictive framework for controlling grain growth through strategic solute design in advanced alloys.",https://arxiv.org/abs/2510.15840v2,2510.15840v2,10.1016/j.actamat.2025.121861,Materials Science,arXiv,{}
Thermodynamics of proton insertion across the perovskite-brownmillerite transition in La0.5Sr0.5CoO3-δ,Armand J. Lannerd; Nathan J. Szymanski; Christopher J. Bartel,2025,"Physical Review Materials, 2026, 10, 025401","Physical Review Materials, 2026, 10, 025401","La$_{1-x}$Sr$_{x}$CoO3-$δ$ is a promising off-stoichiometric metal oxide that undergoes a topotactic perovskite ($δ$ = 0) to brownmillerite ($δ$ = 0.5) transition under electrochemical and thermochemical stimuli, with concomitant variations in its electrical, magnetic, thermal, and optical properties. Recent studies on thin-film cycling in electrochemical devices show incomplete reversibility of this transition, with significant acid-etching serving as a degradation mechanism. While earlier investigations examined the protonation of brownmillerite SrCoO2.5, the thermodynamics of protonation across the perovskite-to-brownmillerite transition remain poorly understood. In this work, we combine density functional theory calculations with predictions from universal machine-learning interatomic potentials to elucidate the energetics and implications of protonation across the transition for La0.5Sr0.5CoO3-$δ$. These calculations reveal negative hydrogen insertion energies and strong competition with oxygen vacancy formation across the transition for a wide range of conditions. The extent of protonation is primarily limited by the availability of Co 3d states to accommodate reduction by inserted hydrogen. Although hydrogen insertion is often thermodynamically favorable within a defect picture, a convex hull analysis of the resulting HyLa0.5Sr0.5CoO3-$δ$ phases reveals them to be unstable against decomposition into hydroxides among other products. This instability increases with hydrogen content and provides a thermodynamic basis for the acid-etching observed during electrochemical cycling. This work advances the fundamental understanding of protonation in La0.5Sr0.5CoO3-$δ$ and contextualizes experimental observations of related materials in the presence of moisture or H2.",https://arxiv.org/abs/2510.05323v2,2510.05323v2,10.1103/tgp7-n673,Materials Science,arXiv,{}
Atomistic mechanisms of oxidation and chlorine corrosion in Ni-based superalloys: The role of boron and light interstitial segregation,Tyler D. Doležal; Rodrigo Freitas; Ju Li,2025,"Acta Materialia, 121556, September 2025","Acta Materialia, 121556, September 2025","Hybrid Monte Carlo and molecular dynamics simulations were used to investigate the interaction of light interstitials in multi-element Ni-based alloys. We show that light interstitials such as boron and oxygen fundamentally alter interfacial chemistry by reshaping alloy-element distribution and segregation. Oxygen adsorption drove boron migration from the grain boundary to the free surface, where it co-enriched with Cr, Fe, and Mo and formed BO3 trigonal motifs embedded within mixed-metal oxide networks. Oxygen also promoted M-O-M chain formation, including Nb2O5 clusters at the free surface. In the absence of oxygen, boron segregated to the grain boundary, altering local metal chemistry and underscoring a dynamic, environment-sensitive behavior. Following chlorine exposure, the oxidized surfaces retained strong O-mediated connectivity while forming new Cl-M associations, particularly with Nb and Cr, and exhibited further surface enrichment in Cr, Fe, and Mo. High-temperature MD simulations revealed a dynamic tug-of-war: chlorine exerted upward pull and disrupted weakly anchored sites, while Nb- and BO3-rich oxide motifs resisted deformation. A new stabilization mechanism was identified in which subsurface boron atoms anchored overlying Cr centers, suppressing their mobility and mitigating chlorine-driven displacement. These results demonstrate boron's dual role as a modifier of alloy-element segregation and a stabilizer of oxide networks, and identify Nb as a key element in reinforcing cohesion under halogen attack. More broadly, this study highlights the need to track light interstitial cross-talk and solute migration under reactive conditions, offering atomistic criteria for designing corrosion-resistant surface chemistries in Ni-based superalloys exposed to halogenated or oxidative environments.",https://arxiv.org/abs/2509.19232v1,2509.19232v1,10.1016/j.actamat.2025.121556,Materials Science,arXiv,{}
Nanoscale Strain Evolution and Grain Boundary-Mediated Defect Sink Behavior in Irradiated SiC: Insights from N-PED and DFT,Nabil Daghbouj; Ahmed. T. AlMotasem; Jan. Duchoňb; Bingsheng. Li; Mohamed. Bensalem; Frans. Munnik; Xin Ou; Anna. Macková; William. J. Weber; Tomas. Polcara,2025,Acta Materialia 2025,Acta Materialia 2025,"Understanding irradiation-induced strain in silicon carbide (SiC) is essential for designing radiation-tolerant ceramic materials. However, conventional methods often fail to resolve nanoscale strain gradients, especially in polycrystalline forms. In this study, we employ nano-beam precession electron diffraction (N-PED) to perform high-resolution, multi-directional strain mapping in both single-crystal 4H-SiC and polycrystalline α-SiC subjected to helium and hydrogen ion irradiation. The high-resolution X-ray diffraction (HR-XRD) simulations of He + H irradiated single-crystal 4H-SiC closely match the strain profiles obtained from N-PED, demonstrating the reliability and accuracy of the N-PED method. In He-irradiated polycrystalline α-SiC at high temperatures, a bubble-depleted zone (BDZ) near the grain boundary (GB) reveals that GBs act as active sinks for irradiation-induced defects. N-PED further shows strain amplification localized at the GBs, reaching up to 2.5%, along with strain relief within the BDZ. To explain this behavior, density functional theory (DFT) calculations of binding and migration energies indicate a strong tendency for Si, C, and He atoms to segregate toward the GB core. This segregation reduces the availability of vacancies to accommodate He atoms and leads to local strain relaxation near the GB. Furthermore, first-principles tensile simulations reveal that Si and C interstitials mitigate He-induced GB embrittlement. Charge density and DOS analyses link this effect to the bonding characteristics between point defects and neighboring atoms at GB. These insights underscore the importance of grain boundary engineering in enhancing radiation tolerance of SiC for nuclear and space applications.",https://arxiv.org/abs/2509.18895v1,2509.18895v1,,Materials Science,arXiv,{}
Asymmetrical Defect Sink Behaviour of HCP/BCC Zr/Nb Multilayer Interfaces: Bubble-Denuded Zones at Nb Layers,Nabil. Daghbouj; H. S. Sen; Mohamed BenSalem; Jan. Duchoňc; Bingsheng. Li; Miroslav. Karlík; F. Ge; Vladimir. Krsjak; Petr. Báborh; M. O. Liedke; M. Butterling; Alexandre. Wagner; Bora. Karasulub; Tomas. Polcarak,2025,Acta Materialia 2025,Acta Materialia 2025,"Radiation induced helium bubble formation poses a major challenge to the structural integrity of materials in nuclear energy systems. In this study, we investigate defect evolution and He behavior in ZrNb nanoscale metallic multilayers with immiscible BCC and HCP interfaces, irradiated with 80 keV He ions. For comparison, single crystal Nb and polycrystalline Zr were also irradiated under identical conditions to serve as reference materials. Using cross sectional TEM, SIMS, STEM EELS, nanoindentation, Doppler Broadening Positron Annihilation Spectroscopy, Positron Annihilation Lifetime Spectroscopy, and atomistic simulations, we reveal a highly asymmetric damage response across the multilayer interfaces. Zr layers exhibit larger He bubbles, higher swelling, and greater helium retention while Nb layers develop bubble-denuded zones exclusively around the interfaces, where bubble nucleation is strongly suppressed and swelling is limited. This asymmetry arises from differences in atomic transport properties DFT calculations show lower migration barriers for vacancies and He atoms in Nb, enabling efficient defect migration and recombination at interfaces, whereas Zr retains defects due to higher migration barriers. EELS and DBS PALS measurements confirm bubble densities and the presence of sub-nanometer open volumes. Compared to monolithic samples, the ZrNb multilayers exhibit lower irradiation induced hardening and reduced He retention. These findings highlight the role of interfaces in driving asymmetric radiation damage and demonstrate the effectiveness of BCC Nb layers in mitigating defect growth. Overall, ZrNb multilayers are established as a superior alternative to conventional single and polycrystalline materials for extreme irradiation environments.",https://arxiv.org/abs/2509.18818v1,2509.18818v1,,Materials Science,arXiv,{}
Artificial ferroelectric-like hysteresis in antiferroelectrics with non-uniform disorder,Yi Zhang; Xinyu Zhang; Zihao Zheng; Jiyang Xie; Jing Lou; Jiayi Qin; Shanhu Wang; Yang He; Yifeng Du; Bin Yang; Xin Huang; Huiping Han; Yilin Wu; Shuya Liu; Afzal Kjan; Zhidong Li; Qianxu Ye; Sheng'an Yang; Ji Ma; Hui Zhang; Xiang Liu; Qingming Chen; Wanbiao Hu; Jing Ma; Jianhong Yi; Jinming Guo; Shou Peng; Hao Pan; Liang Wu; Ce-Wen Nan,2025,"Acta Materialia, 294, (2025), 121085","Acta Materialia, 294, (2025), 121085","Antiferroelectrics exhibit unique double-hysteresis polarization loops, which have garnered significant attention due to their potential applications such as energy storage, electromechanical transduction, as well as synapse devices. However, numerous antiferroelectric materials have been reported to display signs of hysteresis loops resembling those of ferroelectric materials, and a comprehensive understanding remains elusive. In this work, we provide a phenomenological model that reproduces such widely observed artificial ferroelectric hysteresis with a superposition of numerous disordered antiferroelectric loops that have varying antiferroelectric-to-ferroelectric transition fields, particularly when these field ranges intersect. Experimentally, we realized such artificial ferroelectric-like hysteresis loops in the prototypical antiferroelectric PbZrO$_3$ and PbHfO$_3$ thin films, by introducing non-uniform local disorder (e.g., defects) via fine-tuning of the film growth conditions. These ferroelectric-like states are capable of persisting for several hours prior to transitioning back into the thermodynamically stable antiferroelectric ground state. Those results provide insights into the fundamental impact of disorder on the AFE properties and new possibilities of disorder-tailored functions.",https://arxiv.org/abs/2509.19394v1,2509.19394v1,10.1016/j.actamat.2025.121085,Materials Science,arXiv,{}
q-Gaussian Crossover in Overlap Spectra towards 3D Edwards-Anderson Criticality,Yaprak Onder; Abbas Ali Saberi; Roderich Moessner,2026,"Physical Review Letters 136 (8), 087103 (2026)","Physical Review Letters 136 (8), 087103 (2026)","We introduce a spectral approach to characterizing the three-dimensional Edwards-Anderson spin glass. By analyzing the eigenvalue statistics of overlap matrices constructed from two-dimensional cross-sections, we identify a crossover from the Wigner semicircle law at high temperatures towards a Gaussian distribution, which is consistently attained near the spin-glass critical point. Visible for different distributions of the random coupling, the Gaussian distribution can potentially serve as a robust spectral indicator of criticality. Remarkably, the spectral density is well-described by Tsallis statistics, with the entropic index $q$ evolving from $q = -1$ (semicircle, $T=\infty$) to $q = 1$ (Gaussian) at $T_c$, revealing a statistical structure inside the paramagnetic phase. We find $q\le 1$ within numerical precision. While the local level statistics remain consistent with GOE statistics, reflecting standard level repulsion, the temperature dependence appears mainly in the global spectral density. Our results present spectral statistics as a computationally efficient complement to multi-replica correlator methods and provide a new perspective on cooperative and critical phenomena in disordered systems.",https://arxiv.org/abs/2603.03513v1,2603.03513v1,10.1103/sdbx-wx5t,Physics,arXiv,{}
Lower bound on the radii of black-hole shadows,Shahar Hod,2026,"Physical Review D 113, 024064 (2026)","Physical Review D 113, 024064 (2026)","The non-linearly coupled Einstein-matter field equations predict the existence of shadows with well-defined boundaries around black holes. We prove that, in spherically symmetric hairy black-hole spacetimes whose matter fields satisfy the weak energy condition, the radii of these shadows are bounded from below by the dimensionless relation $r_{\text{sh}}/r_{\text{H}}\geq 3\sqrt{3}/2$, where $r_{\text{H}}$ is the horizon radius of the central hairy black hole. The characteristic shadow of the (bald) Schwarzschild black-hole spacetime saturates the analytically derived lower bound.",https://arxiv.org/abs/2603.03421v1,2603.03421v1,,Physics,arXiv,{}
Isotope Effects on TEM-driven Turbulence and Zonal Flows in Helical and Tokamak Plasmas,Motoki Nakata; Masanori Nunami; Hideo Sugama; Tomo-Hiko Watanabe,2026,"Physical Review Letters 118, 165002 (2017)","Physical Review Letters 118, 165002 (2017)","Impacts of isotope ion mass on trapped electron mode (TEM) driven turbulence and zonal flows in magnetically confined fusion plasmas are investigated. Gyrokinetic simulations of TEM-driven turbulence in three-dimensional magnetic configuration of LHD plasmas with hydrogen isotope ions and real-mass kinetic electrons are realized for the first time, and the linear and the nonlinear nature of the isotope and collisional effects on the turbulent transport and zonal-flow generation is clarified. It is newly found that combined effects of the collisional TEM stabilization by the isotope ions and the associated increase in the impacts of the steady zonal flows at the near-marginal linear stability lead to the significant transport reduction with the opposite ion mass dependence in comparison to the conventional gyro-Bohm scaling. The universal nature of the isotope effects on the TEM-driven turbulence and zonal flows is verified for a wide variety of toroidal plasmas, e.g., axisymmetric tokamak and non-axisymmetric helical/stellarator systems.",https://arxiv.org/abs/2602.22655v1,2602.22655v1,10.1103/PhysRevLett.118.165002,Physics,arXiv,{}
XY Model with Persistent Noise,Xia-qing Shi; Hugues Chaté; Benoît Mahault,2026,"Physical Review Letters 136, 088302 (2026)","Physical Review Letters 136, 088302 (2026)","We consider a 2D XY model subjected to time-correlated noise, a model of direct relevance to active crystals, which were shown recently to be able to support very large deformations without melting in the presence of persistent fluctuations. We find that our persistent XY model can remain quasi-ordered in spite of correlations decaying much faster than allowed in equilibrium. We then investigate theoretically and numerically the order-disorder transition and conclude that it remains of the Berezinskii-Kosterlitz-Thouless type, but with scaling exponents that vary with the persistence time of the noise.",https://arxiv.org/abs/2602.22028v1,2602.22028v1,10.1103/1zk4-gx9x,Physics,arXiv,{}
Undecidability in Spacetime Geometry via the AdS/CFT Correspondence,Sameer Ahmad Mir; Francesco Marino; Arshid Shabir; Lawrence M. Krauss; Mir Faizal,2026,"Physical Review D 113, L021904 (2026)","Physical Review D 113, L021904 (2026)","Undecidability, a hallmark of Gödel incompleteness theorems, has recently emerged in quantum many-body physics through the spectral gap problem. We demonstrate how this logical limitation can be holographically transmitted to a class of gravitational theories via the AdS/CFT correspondence. By embedding a translationally invariant spin Hamiltonian with undecidable gap status into a large-N gauge theory, we generate an AdS dual in which the selection of dominant bulk saddle (Poincaré AdS or AdS soliton) is itself undecidable. Consequently, under standard semiclassical holographic assumptions, even determining which smooth spacetime geometry emerges from quantum gravity can be beyond the limits of computability.",https://arxiv.org/abs/2601.22761v1,2601.22761v1,10.1103/zqgf-6qp7,Physics,arXiv,{}
Local environmental dependence on weak-lensing shear statistics,Sonia Akter Ema; Md Rasel Hossen; Krzysztof Bolejko; Geraint F. Lewis,2026,"Physical Review D 113, 043540 (2026)","Physical Review D 113, 043540 (2026)","Despite the assumption that an ideal FLRW observer is not dependent on the local environment, observations are biased by the positions of the observers due to the matter correlations in the large-scale structure (LSS) of the universe. The variation of the mass distribution of the LSS of the universe implies that observers residing in different locations may suffer bias in their measurements when they look at the images of distant galaxies. Here, we assess the influence of the local environment on weak gravitational lensing (WL) shear statistics in the context of relativistic $N$-body code, \texttt{gevolution}. We derive numerical constraints on the cosmological parameters from the WL shear angular power spectrum and comment on the local environment's influence on WL shear. We find tighter constraints on the parameter $Ω_\mathrm{m}$ above redshift $z$ = 0.2, which implies over this redshift the local environment's impact is minor. We also investigate the bispectrum and conclude that on average the impact of the local environment on $f_{\rm NL}$ (a measure of non-Gaussianities) is minimal and consistent with zero effect. However, we find that within the assembly of all possible observers/locations, there will also be a few that could infer the parameter $f_{\rm NL}$ of the order 10. These results could thus be used to estimate the uncertainty in the inference of cosmological parameters such as $f_{\rm NL}$ based on WL shear bispectrum and thus may have implications for future surveys requiring precision at the percent level.",https://arxiv.org/abs/2601.19268v1,2601.19268v1,10.1103/q6dw-h7fg,Physics,arXiv,{}
